website,Title,Price,Date Time Now,,,,,,,,,,
Amazon,"GOVO GOKIXX 621BL Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Midnight Blue)",₹899.00,"6/2/2023, 10:35:23 AM",,,,,,,,,,
Amazon,GOBASS 411 in-Ear Wired Earphones with Mic,,"6/2/2023, 10:35:26 AM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)",,"6/2/2023, 10:35:29 AM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)",₹349.00,"6/2/2023, 10:35:33 AM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)",₹349.00,"6/2/2023, 10:35:36 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)",₹349.00,"6/2/2023, 10:35:39 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)",,"6/2/2023, 10:35:43 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)",,"6/2/2023, 10:35:47 AM",,,,,,,,,,
Amazon,"GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","₹1,399.00","6/2/2023, 10:35:51 AM",,,,,,,,,,
Amazon,"GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","₹1,399.00","6/2/2023, 10:35:54 AM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 900 | 200W Soundbar, 2.1 Channel Home Theatre, 6.5” Wired Subwoofer, HDMI, AUX, USB & Bluetooth, 4 Equalizer Modes, Stylish Remote & LED Display, RMS 160W (Platinum Black)","₹6,599.00","6/3/2023, 12:58:31 PM",,,,,,,,,,
Amazon,"GOVO GOBUDS 600 True Wireless in Ear Earbuds with Mic, ENC, 40H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.2, IPX5, Type C, Super Bass & Touch (Platinum Black)","₹1,299.00","6/3/2023, 12:58:35 PM",,,,,,,,,,
Amazon,"GOBUDS 410 True Wireless Earbuds with Mic & 6 Hours Play time, IPX5 Water Resistance, Touch Button Control (Black)","₹1,231.22","6/3/2023, 12:58:39 PM",,,,,,,,,,
Amazon,"GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation",,"6/3/2023, 12:58:43 PM",,,,,,,,,,
Amazon,"GOVO GOBUDS 400 True Wireless in Ear Earbuds with Mic, ENC, 25H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.3, IPX4,Type C, Super Bass & Touch (Platinum Black)",₹999.00,"6/3/2023, 12:58:47 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 910 in Ear Wired Earphones with HD Microphone for Calls, 9mm Driver, Noise Cancellation, 3.5mm Jack (Gun Metal Grey)",,"6/3/2023, 12:58:51 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 410 in Ear Wired Earphones with Mic, 3D Powerful Bass with XL Drivers, Passive Noise Cancellation (Platinum Black)",₹369.00,"6/3/2023, 12:58:55 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 610 in Ear Wired Earphones with Mic for Calls, 12mm Dynamic Driver, Noise Cancellation, 3.5mm Jack (Platinum Black)",₹399.00,"6/3/2023, 12:58:59 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 400 in Ear Wired Earphones with Microphone High Definition, Passive Noise Cancellation for Music, 3.5mm Jack (Platinum Black)",₹299.00,"6/3/2023, 12:59:02 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 900 Wired in Ear Earphones with HD Mic for Loud & Clear Call, 10mm Powerful Drivers, Passive Noise Cancellation (Platinum Black)",₹548.00,"6/3/2023, 12:59:06 PM",,,,,,,,,,
Amazon,GOBASS 411 in-Ear Wired Earphones with Mic,,"6/3/2023, 12:59:09 PM",,,,,,,,,,
Amazon,"GOVO GOBUDS 902 Super Bass, Waterproof IPX4, Passive Noise Cancellation, 3D Stereo Sound, Type C Fast Charging Bluetooth Truly Wireless in Ear Earbuds with Mic(Platinum Black)","₹1,999.00","6/3/2023, 12:59:13 PM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 421 5W Bluetooth Speaker, 1800mAh Battery with 10 Hrs Playtime, IPX7, ABS Fabric and TWS Feature (Platinum Black)","₹1,210.00","6/3/2023, 12:59:17 PM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 900 16W Bluetooth Portable Speaker, 25H Playtime with a 3600 mAh Battery, IPX7 Water & Dust Resistance, Multiple Inputs, AUX & Micro SD, ABS Fabric, TWS Feature, Voice Assistant (Black)","₹3,299.00","6/3/2023, 12:59:21 PM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 410 4W Portable Speaker with Bluetooth - Wireless, 1800mAh Battery with 15H Playtime, IPX7 Water & Dust Resistance, ABS Fabric, Multiple inputs, TWS Feature, Voice Assistant - (Black)",₹999.00,"6/3/2023, 12:59:25 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 400 Bluetooth in Ear Earphones with HD Mic - Wireless Neckband, 9H Playtime, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/3/2023, 12:59:29 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 410 Bluetooth Wireless Neckband in Ear Earphone - 8H Battery, 10mm Drivers, IPX5, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/3/2023, 12:59:33 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 421 Bluetooth Wireless Neckband in Ear Earphone with Mic, 10H Long Battery, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/3/2023, 12:59:37 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX610 Wireless Bluetooth Neckband in Ear Earphone with Mic, 9H Playtime, Magnetic Earbuds, Integrated Controls, Type C Charging & Lightweight Design (Platinum Black)",,"6/3/2023, 12:59:40 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 620 Bluetooth Wireless Neckband in Ear Earphone - 20H Playtime, HD Mic, 10mm Drivers, Magnetic Earbuds, Lightweight & Comfortable (Platinum Black)",,"6/3/2023, 12:59:44 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 621 Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Platinum Black)",₹899.00,"6/3/2023, 12:59:48 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 630 Bluetooth Wireless Neckband in Ear Earphones, 10H Playback, Enhanced Bass, Metal Control Board,IPX5, Magnetic Earbuds, Lightweight Design (Platinum Black)",,"6/3/2023, 12:59:52 PM",,,,,,,,,,
Amazon,"GOVO GOBUDS 920 Truly Wireless in Ear Earbuds with Mic, 30H Playtime, Fast Charging,IPX5 Water Resistant, Dual Pairing, Noise Cancellation (Platinum Black)",,"6/3/2023, 12:59:56 PM",,,,,,,,,,
Amazon,"GOVO GoKixx 652 Bluetooth Neckband, 60 Hours Battery, ENC Technology, Fast Charge, Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Black)",,"6/3/2023, 1:00:00 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 900 Bluetooth Wireless Neckband Earphones with Mic, 12H Playtime, 12mm Drivers, IPX5, TPE C Charging, Integrated Controls & Lightweight Design (Platinum Black)",,"6/3/2023, 1:00:03 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 952 Bluetooth Neckband, 106 Hours Battery, ENC Technology, Fast Charge, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Space Grey)","₹1,390.00","6/3/2023, 1:00:07 PM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 410 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 40 W (Platinum Black)","₹3,499.00","6/3/2023, 1:00:11 PM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 430 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 60 W (Platinum Black)",,"6/3/2023, 1:00:15 PM",,,,,,,,,,
Amazon,GOVO GOSURROUND 610 100 Watt 2.1 Channel with HDMI & LED Display Wireless Bluetooth Soundbar (Platinum Black),"₹5,299.00","6/3/2023, 1:00:18 PM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 620 100 Watt 2.1 Channel with HDMI, Optical & LED Display Wireless Bluetooth Soundbar (Platinum Black)",,"6/3/2023, 1:00:22 PM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 920 | 200W Soundbar, 2.1 Channel Home Theatre, Wireless Subwoofer, HDMI, AUX, USB & Bluetooth, 4 Equalizer Modes, Stylish Remote & LED Display, RMS 160W (Platinum Black)","₹7,599.00","6/3/2023, 1:00:27 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 621R Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Fiery Red)",₹899.00,"6/3/2023, 1:00:30 PM",,,,,,,,,,
Amazon,"GOVO GOKIXX 621BL Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Midnight Blue)",₹899.00,"6/3/2023, 1:00:35 PM",,,,,,,,,,
Amazon,GOBASS 411 in-Ear Wired Earphones with Mic,,"6/3/2023, 1:00:38 PM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)",,"6/3/2023, 1:00:41 PM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)",₹349.00,"6/3/2023, 1:00:45 PM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)",₹349.00,"6/3/2023, 1:00:49 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)",₹349.00,"6/3/2023, 1:00:53 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)",,"6/3/2023, 1:00:57 PM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)",,"6/3/2023, 1:01:01 PM",,,,,,,,,,
Amazon,"GOVO GOBOLD 410 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation",,"6/3/2023, 1:01:06 PM",,,,,,,,,,
Amazon,"GOVO GOBOLD 600 Bluetooth Wireless On Ear Headphones with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation",,"6/3/2023, 1:01:10 PM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 900 | 200W Soundbar, 2.1 Channel Home Theatre, 6.5” Wired Subwoofer, HDMI, AUX, USB & Bluetooth, 4 Equalizer Modes, Stylish Remote & LED Display, RMS 160W (Platinum Black)","₹6,599.00","6/5/2023, 9:56:16 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 600 True Wireless in Ear Earbuds with Mic, ENC, 40H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.2, IPX5, Type C, Super Bass & Touch (Platinum Black)","₹1,299.00","6/5/2023, 9:56:20 AM",,,,,,,,,,
Amazon,"GOBUDS 410 True Wireless Earbuds with Mic & 6 Hours Play time, IPX5 Water Resistance, Touch Button Control (Black)","₹1,231.22","6/5/2023, 9:56:23 AM",,,,,,,,,,
Amazon,"GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation",,"6/5/2023, 9:56:27 AM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 900 | 200W Soundbar, 2.1 Channel Home Theatre, 6.5” Wired Subwoofer, HDMI, AUX, USB & Bluetooth, 4 Equalizer Modes, Stylish Remote & LED Display, RMS 160W (Platinum Black)","₹6,599.00","6/5/2023, 9:57:10 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 600 True Wireless in Ear Earbuds with Mic, ENC, 40H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.2, IPX5, Type C, Super Bass & Touch (Platinum Black)","₹1,299.00","6/5/2023, 9:57:13 AM",,,,,,,,,,
Amazon,"GOBUDS 410 True Wireless Earbuds with Mic & 6 Hours Play time, IPX5 Water Resistance, Touch Button Control (Black)","₹1,231.22","6/5/2023, 9:57:16 AM",,,,,,,,,,
Amazon,"GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation",,"6/5/2023, 9:57:20 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 400 True Wireless in Ear Earbuds with Mic, ENC, 25H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.3, IPX4,Type C, Super Bass & Touch (Platinum Black)",₹999.00,"6/5/2023, 9:57:23 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 910 in Ear Wired Earphones with HD Microphone for Calls, 9mm Driver, Noise Cancellation, 3.5mm Jack (Gun Metal Grey)",,"6/5/2023, 9:57:26 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 410 in Ear Wired Earphones with Mic, 3D Powerful Bass with XL Drivers, Passive Noise Cancellation (Platinum Black)",₹369.00,"6/5/2023, 9:57:30 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 610 in Ear Wired Earphones with Mic for Calls, 12mm Dynamic Driver, Noise Cancellation, 3.5mm Jack (Platinum Black)",₹399.00,"6/5/2023, 9:57:33 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 400 in Ear Wired Earphones with Microphone High Definition, Passive Noise Cancellation for Music, 3.5mm Jack (Platinum Black)",₹299.00,"6/5/2023, 9:57:36 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 900 Wired in Ear Earphones with HD Mic for Loud & Clear Call, 10mm Powerful Drivers, Passive Noise Cancellation (Platinum Black)",₹548.00,"6/5/2023, 9:57:39 AM",,,,,,,,,,
Amazon,GOBASS 411 in-Ear Wired Earphones with Mic,,"6/5/2023, 9:57:41 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 902 Super Bass, Waterproof IPX4, Passive Noise Cancellation, 3D Stereo Sound, Type C Fast Charging Bluetooth Truly Wireless in Ear Earbuds with Mic(Platinum Black)","₹1,999.00","6/5/2023, 9:57:46 AM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 421 5W Bluetooth Speaker, 1800mAh Battery with 10 Hrs Playtime, IPX7, ABS Fabric and TWS Feature (Platinum Black)","₹1,199.00","6/5/2023, 9:57:50 AM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 900 16W Bluetooth Portable Speaker, 25H Playtime with a 3600 mAh Battery, IPX7 Water & Dust Resistance, Multiple Inputs, AUX & Micro SD, ABS Fabric, TWS Feature, Voice Assistant (Black)","₹2,999.00","6/5/2023, 9:57:53 AM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 410 4W Portable Speaker with Bluetooth - Wireless, 1800mAh Battery with 15H Playtime, IPX7 Water & Dust Resistance, ABS Fabric, Multiple inputs, TWS Feature, Voice Assistant - (Black)",₹999.00,"6/5/2023, 9:57:57 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 400 Bluetooth in Ear Earphones with HD Mic - Wireless Neckband, 9H Playtime, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/5/2023, 9:58:01 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 410 Bluetooth Wireless Neckband in Ear Earphone - 8H Battery, 10mm Drivers, IPX5, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/5/2023, 9:58:05 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 421 Bluetooth Wireless Neckband in Ear Earphone with Mic, 10H Long Battery, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/5/2023, 9:58:08 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX610 Wireless Bluetooth Neckband in Ear Earphone with Mic, 9H Playtime, Magnetic Earbuds, Integrated Controls, Type C Charging & Lightweight Design (Platinum Black)",,"6/5/2023, 9:58:12 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 620 Bluetooth Wireless Neckband in Ear Earphone - 20H Playtime, HD Mic, 10mm Drivers, Magnetic Earbuds, Lightweight & Comfortable (Platinum Black)",,"6/5/2023, 9:58:15 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 621 Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Platinum Black)",₹899.00,"6/5/2023, 9:58:19 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 630 Bluetooth Wireless Neckband in Ear Earphones, 10H Playback, Enhanced Bass, Metal Control Board,IPX5, Magnetic Earbuds, Lightweight Design (Platinum Black)",,"6/5/2023, 9:58:23 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 920 Truly Wireless in Ear Earbuds with Mic, 30H Playtime, Fast Charging,IPX5 Water Resistant, Dual Pairing, Noise Cancellation (Platinum Black)",,"6/5/2023, 9:58:27 AM",,,,,,,,,,
Amazon,"GOVO GoKixx 652 Bluetooth Neckband, 60 Hours Battery, ENC Technology, Fast Charge, Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Black)",,"6/5/2023, 9:58:30 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 900 Bluetooth Wireless Neckband Earphones with Mic, 12H Playtime, 12mm Drivers, IPX5, TPE C Charging, Integrated Controls & Lightweight Design (Platinum Black)",,"6/5/2023, 9:58:34 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 952 Bluetooth Neckband, 106 Hours Battery, ENC Technology, Fast Charge, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Space Grey)","₹1,399.00","6/5/2023, 9:58:38 AM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 410 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 40 W (Platinum Black)","₹2,999.00","6/5/2023, 9:58:42 AM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 430 80 Watt 2.0 Channel with HDMI and Optical, Wireless Bluetooth Soundbar, RMS Output 60 W (Platinum Black)",,"6/5/2023, 9:58:45 AM",,,,,,,,,,
Amazon,GOVO GOSURROUND 610 100 Watt 2.1 Channel with HDMI & LED Display Wireless Bluetooth Soundbar (Platinum Black),"₹5,299.00","6/5/2023, 9:58:49 AM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 620 100 Watt 2.1 Channel with HDMI, Optical & LED Display Wireless Bluetooth Soundbar (Platinum Black)",,"6/5/2023, 9:58:52 AM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 920 | 200W Soundbar, 2.1 Channel Home Theatre, Wireless Subwoofer, HDMI, AUX, USB & Bluetooth, 4 Equalizer Modes, Stylish Remote & LED Display, RMS 160W (Platinum Black)","₹7,599.00","6/5/2023, 9:58:56 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 621R Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Fiery Red)",₹899.00,"6/5/2023, 9:59:00 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 621BL Bluetooth Neckband, 22 Hours Battery, ENC Technology, Fast Charge, Smart Magnetic Buds, Gaming Mode, 10mm Drivers, Type C Charging, Wireless in Ear Earphone (Midnight Blue)",₹899.00,"6/5/2023, 9:59:04 AM",,,,,,,,,,
Amazon,GOBASS 411 in-Ear Wired Earphones with Mic,,"6/5/2023, 9:59:07 AM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)",,"6/5/2023, 9:59:10 AM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)",₹349.00,"6/5/2023, 9:59:13 AM",,,,,,,,,,
Amazon,"GOBASS 444 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)",₹349.00,"6/5/2023, 9:59:17 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Platinum Black)",₹349.00,"6/5/2023, 9:59:20 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (Blue)",,"6/5/2023, 9:59:23 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 455 in Ear Wired Earphones with HD Mic for Calls, 10mm Dynamic Driver, Noise Cancellation (White)",,"6/5/2023, 9:59:26 AM",,,,,,,,,,
Amazon,"GOVO GOBOLD 410 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation",,"6/5/2023, 9:59:30 AM",,,,,,,,,,
Amazon,"GOVO GOBOLD 600 Bluetooth Wireless On Ear Headphones with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation",,"6/5/2023, 9:59:34 AM",,,,,,,,,,
Amazon,"GOVO GOSURROUND 900 | 200W Soundbar, 2.1 Channel Home Theatre, 6.5” Wired Subwoofer, HDMI, AUX, USB & Bluetooth, 4 Equalizer Modes, Stylish Remote & LED Display, RMS 160W (Platinum Black)","₹6,599.00","6/6/2023, 10:03:41 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 600 True Wireless in Ear Earbuds with Mic, ENC, 40H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.2, IPX5, Type C, Super Bass & Touch (Platinum Black)","₹1,299.00","6/6/2023, 10:03:45 AM",,,,,,,,,,
Amazon,"GOBUDS 410 True Wireless Earbuds with Mic & 6 Hours Play time, IPX5 Water Resistance, Touch Button Control (Black)","₹1,231.22","6/6/2023, 10:03:48 AM",,,,,,,,,,
Amazon,"GOVO GOBOLD 610 Bluetooth Wireless On Ear Headphone with Mic, 15H Play Time, 40MM Driver, Bluetooth 5.2, Passive Noise Cancellation","₹1,399.00","6/6/2023, 10:03:52 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 400 True Wireless in Ear Earbuds with Mic, ENC, 25H Playtime, Fast Charge, Gaming Mode, Bluetooth V5.3, IPX4,Type C, Super Bass & Touch (Platinum Black)",₹999.00,"6/6/2023, 10:03:55 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 910 in Ear Wired Earphones with HD Microphone for Calls, 9mm Driver, Noise Cancellation, 3.5mm Jack (Gun Metal Grey)",,"6/6/2023, 10:03:58 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 410 in Ear Wired Earphones with Mic, 3D Powerful Bass with XL Drivers, Passive Noise Cancellation (Platinum Black)",₹369.00,"6/6/2023, 10:04:01 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 610 in Ear Wired Earphones with Mic for Calls, 12mm Dynamic Driver, Noise Cancellation, 3.5mm Jack (Platinum Black)",₹399.00,"6/6/2023, 10:04:04 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 400 in Ear Wired Earphones with Microphone High Definition, Passive Noise Cancellation for Music, 3.5mm Jack (Platinum Black)",₹299.00,"6/6/2023, 10:04:08 AM",,,,,,,,,,
Amazon,"GOVO GOBASS 900 Wired in Ear Earphones with HD Mic for Loud & Clear Call, 10mm Powerful Drivers, Passive Noise Cancellation (Platinum Black)",₹548.00,"6/6/2023, 10:04:11 AM",,,,,,,,,,
Amazon,GOBASS 411 in-Ear Wired Earphones with Mic,,"6/6/2023, 10:04:13 AM",,,,,,,,,,
Amazon,"GOVO GOBUDS 902 Super Bass, Waterproof IPX4, Passive Noise Cancellation, 3D Stereo Sound, Type C Fast Charging Bluetooth Truly Wireless in Ear Earbuds with Mic(Platinum Black)","₹1,999.00","6/6/2023, 10:04:17 AM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 421 5W Bluetooth Speaker, 1800mAh Battery with 10 Hrs Playtime, IPX7, ABS Fabric and TWS Feature (Platinum Black)","₹1,199.00","6/6/2023, 10:04:21 AM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 900 16W Bluetooth Portable Speaker, 25H Playtime with a 3600 mAh Battery, IPX7 Water & Dust Resistance, Multiple Inputs, AUX & Micro SD, ABS Fabric, TWS Feature, Voice Assistant (Black)","₹2,999.00","6/6/2023, 10:04:24 AM",,,,,,,,,,
Amazon,"GOVO GOCRUSH 410 4W Portable Speaker with Bluetooth - Wireless, 1800mAh Battery with 15H Playtime, IPX7 Water & Dust Resistance, ABS Fabric, Multiple inputs, TWS Feature, Voice Assistant - (Black)",₹999.00,"6/6/2023, 10:04:28 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 400 Bluetooth in Ear Earphones with HD Mic - Wireless Neckband, 9H Playtime, 10mm Drivers, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/6/2023, 10:04:32 AM",,,,,,,,,,
Amazon,"GOVO GOKIXX 410 Bluetooth Wireless Neckband in Ear Earphone - 8H Battery, 10mm Drivers, IPX5, Magnetic Earbuds, Integrated Controls & Lightweight Design (Platinum Black)",,"6/6/2023, 10:04:35 AM",,,,,,,,,,
